ROI,Subject,Effect, LocalizerSize,EffectSize
8,774_FED_20190605b_3T2_PL2017,S, 167,1.653390
8,774_FED_20190605b_3T2_PL2017,N, 167,2.000629
8,775_FED_20190611a_3T2_PL2017,S, 167,1.455929
8,775_FED_20190611a_3T2_PL2017,N, 167,1.226165
8,776_FED_20190611b_3T2_PL2017,S, 167,1.042068
8,776_FED_20190611b_3T2_PL2017,N, 167,1.078479
8,777_FED_20190611c_3T2_PL2017,S, 167,2.020243
8,777_FED_20190611c_3T2_PL2017,N, 167,2.733386
8,778_FED_20190614b_3T2_PL2017,S, 167,2.636594
8,778_FED_20190614b_3T2_PL2017,N, 167,3.181607
9,730_FED_20190306a_3T2_PL2017,S, 306,0.245728
9,730_FED_20190306a_3T2_PL2017,N, 306,1.285058
9,741_FED_20190320a_3T2_PL2017,S, 306,2.147254
9,741_FED_20190320a_3T2_PL2017,N, 306,2.988477
9,746_FED_20190328a_3T2_PL2017,S, 306,0.308910
9,746_FED_20190328a_3T2_PL2017,N, 306,0.582820
9,747_FED_20190328b_3T2_PL2017,S, 306,0.306144
9,747_FED_20190328b_3T2_PL2017,N, 306,0.213279
9,748_FED_20190328c_3T2_PL2017,S, 306,0.644243
9,748_FED_20190328c_3T2_PL2017,N, 306,0.649249
9,749_FED_20190404a_3T2_PL2017,S, 306,0.524428
9,749_FED_20190404a_3T2_PL2017,N, 306,1.451514
9,750_FED_20190404b_3T2_PL2017,S, 306,0.464506
9,750_FED_20190404b_3T2_PL2017,N, 306,0.916481
9,751_FED_20190404c_3T2_PL2017,S, 306,0.938904
9,751_FED_20190404c_3T2_PL2017,N, 306,2.334209
9,752_FED_20190404d_3T2_PL2017,S, 306,1.136840
9,752_FED_20190404d_3T2_PL2017,N, 306,1.570564
9,754_FED_20190405b_3T2_PL2017,S, 306,0.154695
9,754_FED_20190405b_3T2_PL2017,N, 306,0.151063
9,755_FED_20190411a_3T2_PL2017,S, 306,2.365340
9,755_FED_20190411a_3T2_PL2017,N, 306,3.494060
9,756_FED_20190411b_3T2_PL2017,S, 306,0.279018
9,756_FED_20190411b_3T2_PL2017,N, 306,0.782233
9,757_FED_20190411c_3T2_PL2017,S, 306,1.907718
9,757_FED_20190411c_3T2_PL2017,N, 306,1.759371
9,773_FED_20190605c_3T2_PL2017,S, 306,0.788625
9,773_FED_20190605c_3T2_PL2017,N, 306,1.588784
9,774_FED_20190605b_3T2_PL2017,S, 306,0.818838
9,774_FED_20190605b_3T2_PL2017,N, 306,0.788049
9,775_FED_20190611a_3T2_PL2017,S, 306,0.209833
9,775_FED_20190611a_3T2_PL2017,N, 306,-0.214396
9,776_FED_20190611b_3T2_PL2017,S, 306,0.165997
9,776_FED_20190611b_3T2_PL2017,N, 306,-0.043127
