ROI,Subject,Effect, LocalizerSize,EffectSize
12,730_FED_20190306a_3T2_PL2017,E, 126,5.840786
12,741_FED_20190320a_3T2_PL2017,H, 126,3.134027
12,741_FED_20190320a_3T2_PL2017,E, 126,2.887165
12,746_FED_20190328a_3T2_PL2017,H, 126,7.650131
12,746_FED_20190328a_3T2_PL2017,E, 126,5.024547
12,747_FED_20190328b_3T2_PL2017,H, 126,3.252825
12,747_FED_20190328b_3T2_PL2017,E, 126,2.374488
12,748_FED_20190328c_3T2_PL2017,H, 126,5.169200
12,748_FED_20190328c_3T2_PL2017,E, 126,4.092554
12,749_FED_20190404a_3T2_PL2017,H, 126,4.036576
12,749_FED_20190404a_3T2_PL2017,E, 126,2.698887
12,750_FED_20190404b_3T2_PL2017,H, 126,7.341087
12,750_FED_20190404b_3T2_PL2017,E, 126,4.304815
12,751_FED_20190404c_3T2_PL2017,H, 126,6.128856
12,751_FED_20190404c_3T2_PL2017,E, 126,5.410509
12,752_FED_20190404d_3T2_PL2017,H, 126,4.937836
12,752_FED_20190404d_3T2_PL2017,E, 126,3.417439
12,754_FED_20190405b_3T2_PL2017,H, 126,5.118333
12,754_FED_20190405b_3T2_PL2017,E, 126,3.644632
12,755_FED_20190411a_3T2_PL2017,H, 126,5.079846
12,755_FED_20190411a_3T2_PL2017,E, 126,3.471765
12,756_FED_20190411b_3T2_PL2017,H, 126,3.076428
12,756_FED_20190411b_3T2_PL2017,E, 126,2.734187
12,757_FED_20190411c_3T2_PL2017,H, 126,2.446092
12,757_FED_20190411c_3T2_PL2017,E, 126,1.899620
12,773_FED_20190605c_3T2_PL2017,H, 126,5.409597
12,773_FED_20190605c_3T2_PL2017,E, 126,4.161000
