ROI,Subject,Effect, LocalizerSize,EffectSize
4,764_FED_20190416d_3T2_PL2017,en, 480,0.571066
4,764_FED_20190416d_3T2_PL2017,jap, 480,0.652760
4,764_FED_20190416d_3T2_PL2017,sent, 480,0.186423
4,766_FED_20190418a_3T2_PL2017,en, 480,0.348015
4,766_FED_20190418a_3T2_PL2017,jap, 480,0.368198
4,766_FED_20190418a_3T2_PL2017,sent, 480,0.085412
5,725_FED_20190215a_3T2_PL2017_Anya,en, 467,0.801141
5,725_FED_20190215a_3T2_PL2017_Anya,jap, 467,0.748346
5,725_FED_20190215a_3T2_PL2017_Anya,sent, 467,0.457635
5,726_FED_20190226a_3T2_PL2017_Anya,en, 467,0.425282
5,726_FED_20190226a_3T2_PL2017_Anya,jap, 467,0.553697
5,726_FED_20190226a_3T2_PL2017_Anya,sent, 467,0.172382
5,727_FED_20190226b_3T2_PL2017_Anya,en, 467,0.314129
5,727_FED_20190226b_3T2_PL2017_Anya,jap, 467,0.352758
5,727_FED_20190226b_3T2_PL2017_Anya,sent, 467,0.122978
5,728_FED_20190226c_3T2_PL2017_Anya,en, 467,0.183534
5,728_FED_20190226c_3T2_PL2017_Anya,jap, 467,0.216458
5,728_FED_20190226c_3T2_PL2017_Anya,sent, 467,-0.019747
5,729_FED_20190226d_3T2_PL2017_Anya,en, 467,0.550494
5,729_FED_20190226d_3T2_PL2017_Anya,jap, 467,0.568142
5,729_FED_20190226d_3T2_PL2017_Anya,sent, 467,0.200657
5,731_FED_20190306b_3T2_PL2017,en, 467,0.711995
5,731_FED_20190306b_3T2_PL2017,jap, 467,0.675285
5,731_FED_20190306b_3T2_PL2017,sent, 467,0.123506
5,732_FED_20190307_3T2_PL2017,en, 467,0.590029
5,732_FED_20190307_3T2_PL2017,jap, 467,0.699162
5,732_FED_20190307_3T2_PL2017,sent, 467,0.164177
5,733_FED_20190307b_3T2_PL2017,en, 467,0.716465
5,733_FED_20190307b_3T2_PL2017,jap, 467,0.777546
5,733_FED_20190307b_3T2_PL2017,sent, 467,0.236702
5,734_FED_20190313a_3T2_PL2017,en, 467,0.308161
5,734_FED_20190313a_3T2_PL2017,jap, 467,0.353855
5,734_FED_20190313a_3T2_PL2017,sent, 467,0.011045
5,735_FED_20190314a_3T2_PL2017,en, 467,0.237924
5,735_FED_20190314a_3T2_PL2017,jap, 467,0.320766
5,735_FED_20190314a_3T2_PL2017,sent, 467,0.083527
5,736_FED_20190314b_3T2_PL2017,en, 467,0.892617
5,736_FED_20190314b_3T2_PL2017,jap, 467,0.812087
5,736_FED_20190314b_3T2_PL2017,sent, 467,0.348001
5,737_FED_20190314c_3T2_PL2017,en, 467,0.806423
5,737_FED_20190314c_3T2_PL2017,jap, 467,0.711714
5,737_FED_20190314c_3T2_PL2017,sent, 467,0.245547
5,738_FED_20190319a_3T2_PL2017,en, 467,0.393532
5,738_FED_20190319a_3T2_PL2017,jap, 467,0.402886
5,738_FED_20190319a_3T2_PL2017,sent, 467,0.162487
5,739_FED_20190319b_3T2_PL2017,en, 467,0.393657
5,739_FED_20190319b_3T2_PL2017,jap, 467,0.538834
5,739_FED_20190319b_3T2_PL2017,sent, 467,0.213174
5,740_FED_20190319c_3T2_PL2017,en, 467,0.558839
5,740_FED_20190319c_3T2_PL2017,jap, 467,0.605221
5,740_FED_20190319c_3T2_PL2017,sent, 467,0.054622
5,743_FED_20190320c_3T2_PL2017,en, 467,0.405426
5,743_FED_20190320c_3T2_PL2017,jap, 467,0.414064
5,743_FED_20190320c_3T2_PL2017,sent, 467,0.058089
5,744_FED_20190320d_3T2_PL2017,en, 467,0.350888
5,744_FED_20190320d_3T2_PL2017,jap, 467,0.391676
5,744_FED_20190320d_3T2_PL2017,sent, 467,0.177812
5,745_FED_20190321a_3T2_PL2017,en, 467,0.781553
5,745_FED_20190321a_3T2_PL2017,jap, 467,0.757891
5,745_FED_20190321a_3T2_PL2017,sent, 467,0.361526
5,759_FED_20190415a_3T2_PL2017,en, 467,0.467153
5,759_FED_20190415a_3T2_PL2017,jap, 467,0.482741
5,759_FED_20190415a_3T2_PL2017,sent, 467,0.158211
5,760_FED_20190415b_3T2_PL2017,en, 467,0.473126
5,760_FED_20190415b_3T2_PL2017,jap, 467,0.525266
5,760_FED_20190415b_3T2_PL2017,sent, 467,0.264242
5,761_FED_20190416a_3T2_PL2017,en, 467,0.906494
5,761_FED_20190416a_3T2_PL2017,jap, 467,0.913927
5,761_FED_20190416a_3T2_PL2017,sent, 467,0.416831
5,762_FED_20190416b_3T2_PL2017,en, 467,0.784945
5,762_FED_20190416b_3T2_PL2017,jap, 467,0.783339
5,762_FED_20190416b_3T2_PL2017,sent, 467,0.304442
5,763_FED_20190416c_3T2_PL2017,en, 467,0.276644
5,763_FED_20190416c_3T2_PL2017,jap, 467,0.279604
5,763_FED_20190416c_3T2_PL2017,sent, 467,0.024829
5,764_FED_20190416d_3T2_PL2017,en, 467,0.892484
5,764_FED_20190416d_3T2_PL2017,jap, 467,0.896889
5,764_FED_20190416d_3T2_PL2017,sent, 467,0.492104
5,766_FED_20190418a_3T2_PL2017,en, 467,0.471077
5,766_FED_20190418a_3T2_PL2017,jap, 467,0.436099
5,766_FED_20190418a_3T2_PL2017,sent, 467,0.124096
6,725_FED_20190215a_3T2_PL2017_Anya,en, 397,1.037190
6,725_FED_20190215a_3T2_PL2017_Anya,jap, 397,1.019430
6,725_FED_20190215a_3T2_PL2017_Anya,sent, 397,0.738044
6,726_FED_20190226a_3T2_PL2017_Anya,en, 397,0.617695
