SubjID,RunNum,TrialNum,ItemNum,ItemType,LangType,TrialOnset,RT,CorrectAnswer,Response,Accuracy
FED_20190319b_3T2,10,7,64,4,en,107.1979,39.7831,2,2,1
FED_20190319b_3T2,10,8,100,6,jap,152.0387,24.2729,2,2,1
FED_20190319b_3T2,11,2,65,4,sent,10.05,19.0921,1,1,1
FED_20190319b_3T2,11,3,29,2,jap,34.2038,33.5771,2,2,1
FED_20190319b_3T2,11,4,101,6,en,72.8435,10.7336,1,1,1
FED_20190319b_3T2,11,6,83,5,en,98.6643,25.4262,3,3,1
FED_20190319b_3T2,11,7,11,1,jap,129.1361,22.1044,1,1,1
FED_20190319b_3T2,11,8,47,3,sent,156.2904,50.0001,1,4,0
FED_20190313a_3T2,12,2,102,6,jap,10.0513,24.9655,1,1,1
FED_20190313a_3T2,12,3,30,2,sent,40.0729,10.4156,2,2,1
FED_20190313a_3T2,12,4,66,4,en,55.5251,13.6861,1,1,1
FED_20190313a_3T2,12,6,48,3,en,84.2966,10.1949,2,2,1
FED_20190313a_3T2,12,7,12,1,sent,99.5324,31.6511,2,2,1
FED_20190313a_3T2,12,8,84,5,jap,136.2383,31.9252,2,2,1
FED_20190313a_3T2,6,2,96,6,jap,10.0507,12.6049,2,2,1
FED_20190313a_3T2,6,3,24,2,sent,27.7035,19.0854,4,4,1
FED_20190313a_3T2,6,4,60,4,en,51.8406,14.562000000000001,3,3,1
FED_20190313a_3T2,6,6,42,3,en,81.4956,23.5595,3,3,1
FED_20190313a_3T2,6,7,6,1,sent,110.1168,24.5498,3,3,1
FED_20190313a_3T2,6,8,78,5,jap,139.7217,42.288000000000004,3,4,0
FED_20190313a_3T2,7,2,43,3,sent,10.0693,33.0292,2,2,1
FED_20190313a_3T2,7,3,79,5,en,48.1422,26.2454,2,4,0
FED_20190313a_3T2,7,4,7,1,jap,79.4306,8.3984,3,3,1
FED_20190313a_3T2,7,6,25,2,jap,102.9011,20.8942,3,1,0
FED_20190313a_3T2,7,7,97,6,en,128.8554,18.7802,1,1,1
FED_20190313a_3T2,7,8,61,4,sent,152.6592,30.5299,3,3,1
FED_20190313a_3T2,1,2,37,3,sent,10.0675,32.0796,3,3,1
FED_20190313a_3T2,1,3,73,5,en,47.1736,19.2268,1,1,1
FED_20190313a_3T2,1,4,1,1,jap,71.4609,17.0443,1,1,1
FED_20190313a_3T2,1,6,19,2,jap,103.5995,12.9051,2,2,1
FED_20190313a_3T2,1,7,91,6,en,121.5524,26.0558,2,2,1
FED_20190313a_3T2,1,8,55,4,sent,152.6406,28.7384,1,2,0
FED_20190313a_3T2,5,2,5,1,en,10.0502,30.0799,3,3,1
FED_20190313a_3T2,5,3,41,3,jap,45.1889,30.3593,1,1,1
FED_20190313a_3T2,5,4,77,5,sent,80.6115,31.9001,4,1,0
FED_20190313a_3T2,5,6,95,6,sent,127.6025,24.5638,2,2,1
FED_20190313a_3T2,5,7,59,4,jap,157.1905,28.3967,1,1,1
FED_20190313a_3T2,5,8,23,2,en,190.6294,18.9858,3,3,1
FED_20190313a_3T2,4,2,58,4,sent,10.0418,24.2052,2,4,0
FED_20190313a_3T2,4,3,22,2,jap,39.2966,11.9492,2,2,1
FED_20190313a_3T2,4,4,94,6,en,56.2994,14.0486,2,2,1
FED_20190313a_3T2,4,6,76,5,en,85.4207,20.5126,2,2,1
FED_20190313a_3T2,4,7,4,1,jap,110.9749,10.3549,4,1,0
FED_20190313a_3T2,4,8,40,3,sent,126.3941,19.0655,2,2,1
FED_20190313a_3T2,11,2,11,1,en,10.0552,12.3886,1,1,1
FED_20190313a_3T2,11,3,47,3,jap,27.508000000000003,48.5956,1,1,1
FED_20190313a_3T2,11,4,83,5,sent,81.15,19.114,3,1,0
FED_20190313a_3T2,11,6,101,6,sent,115.3223,12.4841,1,1,1
FED_20190313a_3T2,11,7,65,4,jap,132.8752,24.3082,1,4,0
FED_20190313a_3T2,11,8,29,2,en,162.2465,19.9552,2,2,1
FED_20190313a_3T2,10,2,64,4,sent,10.0536,16.6413,2,2,1
FED_20190313a_3T2,10,3,28,2,jap,31.7405,33.5091,2,2,1
FED_20190313a_3T2,10,4,100,6,en,70.3134,13.2922,2,2,1
FED_20190313a_3T2,10,6,82,5,en,98.6679,11.9093,2,2,1
FED_20190313a_3T2,10,7,10,1,jap,115.6374,14.7839,2,2,1
FED_20190313a_3T2,10,8,46,3,sent,135.4739,16.9008,1,1,1
FED_20190313a_3T2,2,2,20,2,en,10.0478,11.8277,3,3,1
FED_20190313a_3T2,2,3,92,6,sent,26.9341,19.0047,2,2,1
FED_20190313a_3T2,2,4,56,4,jap,50.9712,10.6119,2,2,1
FED_20190313a_3T2,2,6,38,3,jap,76.6587,12.633,2,2,1
FED_20190313a_3T2,2,7,74,5,sent,94.3449,21.2775,4,3,0
FED_20190313a_3T2,2,8,2,1,en,120.6826,27.745,2,2,1
FED_20190313a_3T2,3,2,75,5,jap,10.0501,21.1127,2,2,1
FED_20190313a_3T2,3,3,39,3,en,36.1875,20.6637,1,1,1
FED_20190313a_3T2,3,4,3,1,sent,61.9085,42.0158,2,4,0
FED_20190313a_3T2,3,6,21,2,sent,119.0011,21.0257,3,3,1
FED_20190313a_3T2,3,7,57,4,en,145.0719,7.0086,1,1,1
FED_20190313a_3T2,3,8,93,6,jap,157.1406,11.4098,3,3,1
FED_20190313a_3T2,8,2,26,2,en,10.0587,50.001999999999995,3,4,0
FED_20190313a_3T2,8,3,98,6,sent,65.1177,16.0286,1,1,1
FED_20190313a_3T2,8,4,62,4,jap,86.2045,14.0326,4,2,0
FED_20190313a_3T2,8,6,44,3,jap,115.3091,15.7802,1,1,1
FED_20190313a_3T2,8,7,80,5,sent,136.14600000000002,45.2577,3,2,0
FED_20190313a_3T2,8,8,8,1,en,186.4542,13.4466,2,2,1
FED_20190313a_3T2,9,2,81,5,jap,10.0541,39.2689,2,2,1
FED_20190313a_3T2,9,3,45,3,en,54.3779,13.7266,1,1,1
FED_20190313a_3T2,9,4,9,1,sent,73.1475,36.8879,2,3,0
FED_20190313a_3T2,9,6,27,2,sent,125.1061,18.8684,1,1,1
FED_20190313a_3T2,9,7,63,4,en,149.0099,20.6704,4,2,0
FED_20190313a_3T2,9,8,99,6,jap,174.7309,17.1766,1,1,1
